scaffold612	2088	1	1
scaffold612	2095	1.05705	-nan
scaffold612	2274	1.33994	1.12088
scaffold612	2387	1.22995	1.52066
scaffold612	2390	1.28911	1.86096
scaffold612	2450	0.803515	-nan
scaffold612	2490	0.930611	1.05128
scaffold612	2498	1.16588	2.91346
scaffold612	2559	1.11907	3.40659
scaffold612	2669	1.18779	2.17355
scaffold612	2676	0.904578	1.47879
scaffold612	2677	0.81982	1.18182
scaffold612	2697	0.844482	1.34545
scaffold612	2708	1.11628	1.07865
scaffold612	2712	0.885392	1.20988
scaffold612	2719	1.05245	1.68664
scaffold612	2729	1.0732	1.53968
scaffold612	2738	0.958182	1.44242
scaffold612	2756	0.8	0.776119
scaffold612	2781	1.113	1.45833
scaffold612	2787	1.35593	1.33333
scaffold612	2796	1.05238	1.625
scaffold612	2806	1.09323	1.26515
scaffold612	2814	0.983208	-nan
scaffold612	2815	1.18119	3.16484
scaffold612	2826	1.11274	-nan
scaffold612	2954	1.12985	1.4876
scaffold612	2960	0.874948	2.05051
scaffold612	2961	0.749794	1.31313
scaffold612	2969	1.13032	2.12107
scaffold612	2973	0.877735	1.61633
scaffold612	2975	0.649298	1.06296
scaffold612	2985	0.846636	1.22222
scaffold612	2989	0.770171	1.94805
scaffold612	2992	0.630773	1.10204
scaffold612	2993	0.726453	1.10638
scaffold612	3000	0.78	1.15271
scaffold612	3003	0.854377	1.02083
scaffold612	3019	0.881913	-nan
scaffold612	3048	1.03198	1.32317
scaffold612	3070	1.18056	1.45833
scaffold612	3078	0.668322	1.11962
scaffold612	3080	0.878695	1.24545
scaffold612	3090	0.978326	1.51515
scaffold612	3094	1.55432	2.33498
scaffold612	3105	0.727511	0.859649
scaffold612	3106	1.03407	2.86702
scaffold612	3121	0.366667	1.48352
scaffold612	3165	0.810458	0.598291
scaffold612	3169	0.729772	1.15556
scaffold612	3170	0.774371	0.916667
scaffold612	3171	0.466102	2.22018
scaffold612	3172	0.660195	0.641791
scaffold612	3176	0.869585	1.03704
scaffold612	3180	0.819383	1.83333
scaffold612	3215	0.736857	1.595
scaffold612	3277	0.673362	0.742424
scaffold612	3280	0.723425	1.5
scaffold612	3296	0.825802	1.27137
scaffold612	3299	0.763423	1.51667
scaffold612	3300	1.11394	1.84034
scaffold612	3300	0.802827	1.79121
scaffold612	3305	0.903488	0.953125
scaffold612	3306	1.00976	1.24528
scaffold612	3344	1.1298	1.17213
scaffold612	3354	1.03571	0.956044
scaffold612	3362	-nan	-nan
scaffold612	3378	1.11316	0.905297
scaffold612	3379	0.798387	0.793269
scaffold612	3390	0.907748	1.1123
scaffold612	3394	1.00674	0.916667
scaffold612	3395	0.924	0.648649
scaffold612	3402	0.982443	1.15179
scaffold612	3414	0.791304	0.846154
scaffold612	3418	0.677966	0.764706
scaffold612	3421	1.48438	1.25954
scaffold612	3422	-nan	-nan
scaffold612	3423	1.26344	1.37083
scaffold612	3425	0.83871	0.866667
scaffold612	3429	0.8	0.776119
scaffold612	3448	0.589286	0.575949
scaffold612	3453	0.975586	0.833333
scaffold612	3456	0.91341	1.04054
scaffold612	3457	0.931034	1.07609
scaffold612	3464	0.926916	0.678788
scaffold612	3467	1.06944	1.28333
scaffold612	3484	0.933133	0.981818
scaffold612	3487	1.17711	1.55435
scaffold612	3489	0.90293	0.766917
scaffold612	3493	1.33784	1.65957
scaffold612	3494	0.931384	0.72605
scaffold612	3522	0.759494	0.753623
scaffold612	3523	0.571429	0.670968
scaffold612	3528	0.659341	0.56051
scaffold612	3561	0.592308	0.610738
scaffold612	3576	0.863452	0.692308
scaffold612	3578	1.02174	0.574163
scaffold612	3616	1.06167	1.375
scaffold612	3644	-nan	-nan
scaffold612	3658	0.818182	1.14451
scaffold612	3659	-nan	-nan
scaffold612	3694	-nan	-nan
scaffold612	3700	1.53846	1.28169
scaffold612	3703	0.8	1.44444
scaffold612	3709	-nan	-nan
scaffold612	3740	0.962963	0.928571
scaffold612	3853	1.24444	1.09091
scaffold612	3871	-nan	-nan
scaffold612	3908	-nan	-nan
scaffold612	3910	1.27273	1.52301
scaffold612	3926	-nan	-nan
scaffold612	3932	-nan	-nan
scaffold612	3938	-nan	-nan
scaffold612	3943	-nan	-nan
scaffold612	4047	1.26875	0.927326
scaffold612	4069	0.75	0.743119
scaffold612	4075	0.904762	0.995392
scaffold612	4084	0.829493	1
scaffold612	4088	0.921182	0.92517
scaffold612	4141	0.878917	0.844828
scaffold612	4143	0.861399	1.02083
scaffold612	4148	1.27273	1.22148
scaffold612	4181	1.08929	1.05172
scaffold612	4182	0.869878	1.21277
scaffold612	4196	1.01053	1.16327
scaffold612	4209	1	1.01299
scaffold612	4210	0.681159	1.67857
scaffold612	4264	1.25517	1.22973
scaffold612	4279	0.777778	0.645963
scaffold612	4285	0.9	0.634615
scaffold612	4330	0.717949	0.654088
scaffold612	4332	0.810811	0.938144
scaffold612	4336	0.833333	0.712963
scaffold612	4396	-nan	-nan
scaffold612	4410	0.5	0.5
scaffold612	4420	-nan	-nan
scaffold612	4475	0.81423	0.815934
scaffold612	4491	-nan	-nan
scaffold612	4505	0.987444	-nan
scaffold612	4511	1.24183	1.22905
scaffold612	4515	0.957028	-nan
scaffold612	4551	1.11628	1.04142
scaffold612	4577	-nan	-nan
scaffold612	4594	0.681818	0.5
scaffold612	4611	1.16292	0.860544
scaffold612	4614	0.9	0.804878
scaffold612	4621	0.695122	0.768382
scaffold612	4670	0.967742	0.934132
scaffold612	4673	0.784314	1.16201
scaffold612	4711	-nan	-nan
scaffold612	4728	-nan	-nan
scaffold612	4784	-nan	-nan
scaffold612	4785	0.947917	0.643275
scaffold612	4787	0.861801	0.868885
scaffold612	4806	0.857143	0.843091
scaffold612	4909	0.857143	0.967033
scaffold612	4910	0.849057	0.778302
scaffold612	4917	0.753231	0.77193
scaffold612	4929	0.902759	0.842342
scaffold612	4930	0.863077	0.873832
scaffold612	4938	1.13924	1.21333
scaffold612	4943	1.23698	1.19565
scaffold612	4956	1.49593	1.53846
scaffold612	4975	1.28486	0.869318
scaffold612	4982	0.916667	0.778443
scaffold612	4992	0.909962	0.769231
scaffold612	5024	0.916667	0.797101
scaffold612	5039	0.7	0.610738
scaffold612	5069	0.9375	0.66
scaffold612	5073	0.752768	0.590604
scaffold612	5081	-nan	-nan
scaffold612	5100	-nan	-nan
scaffold612	5101	-nan	-nan
scaffold612	5102	-nan	-nan
scaffold612	5103	-nan	-nan
scaffold612	5108	-nan	-nan
scaffold612	5118	-nan	-nan
scaffold612	5119	-nan	-nan
scaffold612	5184	1.25229	0.970954
scaffold612	5209	2.15609	1.32323
scaffold612	5223	1.86043	1.76571
scaffold612	5230	1.39726	1.54545
scaffold612	5231	1.06171	1.9899
scaffold612	5232	1.30781	2.15152
scaffold612	5246	1.49526	2.64242
scaffold612	5254	1.18145	1.75385
scaffold612	5259	1.13169	-nan
scaffold612	5284	1.10095	1.25275
scaffold612	5284	1.19465	2.18182
scaffold612	5294	1.06511	2.38636
scaffold612	5295	0.819364	2.25
scaffold612	5296	0.985529	1.19231
scaffold612	5302	0.935487	1.76543
scaffold612	5303	1.00723	1.8776
scaffold612	5304	0.90269	1.63043
scaffold612	5305	1.0148	1.32108
scaffold612	5347	1.32708	1.35821
scaffold612	5348	-nan	-nan
scaffold612	5354	1.27174	0.737113
scaffold612	5361	1.19737	1.20796
scaffold612	5384	1.22449	0.95122
scaffold612	5385	1.19481	1.1954
scaffold612	5404	1.07143	0.89011
scaffold612	5414	1.02512	0.954545
scaffold612	5416	0.803429	2
scaffold612	5422	0.905151	2.62637
scaffold612	5432	1.1603	1.49451
scaffold612	5464	1.02956	2.6044
scaffold612	5505	1.78092	2.34783
scaffold612	5519	0.845747	0.836364
scaffold612	8535	0.958843	-nan
scaffold612	8597	0.824176	0.810811
scaffold612	8631	1.14423	1.30935
scaffold612	8646	0.986207	1.15238
scaffold612	8670	0.995618	1.04813
scaffold612	8675	0.785714	0.933962
scaffold612	8676	0.987097	1.08434
scaffold612	8700	0.715409	0.901639
scaffold612	8707	-nan	-nan
scaffold612	8724	0.916819	2.41758
scaffold612	8727	1.15178	1.07018
scaffold612	8730	0.870231	-nan
scaffold612	8749	1.04545	0.823529
scaffold612	8770	0.993182	0.959596
scaffold612	8789	0.813043	0.75
scaffold612	8801	0.864362	0.883929
scaffold612	8812	0.724138	0.740385
scaffold612	8828	0.739212	0.676056
scaffold612	8833	0.636364	0.684211
scaffold612	8851	1.10052	0.80914
scaffold612	8886	0.822517	-nan
scaffold612	8898	1.25943	1.23626
scaffold612	8901	3.08411	3.85593
scaffold612	8931	0.857143	0.928571
scaffold612	8932	2	1.75
scaffold612	8934	1.05556	0.777778
scaffold612	8935	1.20393	0.935065
scaffold612	8950	1.04705	1.09714
scaffold612	8963	0.863361	1.09615
scaffold612	9020	0.54	1.04211
scaffold612	9024	0.79646	1.17021
scaffold612	9025	0.908678	0.733333
scaffold612	9029	-nan	-nan
scaffold612	9171	1.27095	0.975177
scaffold612	9202	0.997038	-nan
scaffold612	9263	1.02564	0.792793
scaffold612	9270	-nan	-nan
scaffold612	9271	0.78057	1.08271
scaffold612	9310	0.832432	1.0084
scaffold612	9336	1.0172	-nan
scaffold612	9343	0.811523	1.04638
scaffold612	9432	0.9753	0.98913
scaffold612	9496	0.894013	0.990291
scaffold612	9518	1.00891	-nan
scaffold612	9548	1.06598	0.895833
scaffold612	9562	0.930682	0.744361
scaffold612	9657	1.03067	-nan
scaffold612	9707	0.999154	1.05344
scaffold612	9730	0.848475	0.634058
scaffold612	9739	1.13124	1.41322
scaffold612	9746	0.956358	1.17033
scaffold612	9749	1.16951	1.9
scaffold612	9759	1.15461	1.32727
scaffold612	9766	0.994256	1.54396
scaffold612	9821	1.64958	2.03205
scaffold612	10031	1.26478	-nan
scaffold612	10284	1.14862	-nan
scaffold612	11194	1.1432	0.792453
scaffold612	11223	1.02602	0.732316
scaffold612	11236	0.758483	0.8125
scaffold612	11303	0.8	0.654088
scaffold612	11380	-nan	-nan
scaffold612	11544	1.41667	0.984211
scaffold612	11549	-nan	-nan
scaffold612	11555	2.41741	4.12602
scaffold612	11570	1.32353	1.13592
scaffold612	11574	-nan	-nan
scaffold612	11587	1.29032	0.871287
scaffold612	11593	1.2766	1.59649
scaffold612	11601	1.76471	1.59649
scaffold612	11632	1.7224	2.3234
scaffold612	11736	-nan	7.9037
scaffold612	11745	0.561765	6.69108
scaffold612	11756	1.12644	1.74163
scaffold612	11769	-nan	-nan
scaffold612	11884	-nan	-nan
scaffold612	12277	-nan	0.689394
scaffold612	12381	0.795455	0.816143
scaffold612	12402	1.03549	0.590643
scaffold612	12437	1.29032	1.12432
scaffold612	12449	1.65976	1.11386
scaffold612	12590	-nan	-nan
scaffold612	12591	1.67708	2.02027
scaffold612	12816	-nan	-nan
scaffold612	12878	-nan	-nan
scaffold612	13006	0.92	0.715447
scaffold612	13071	1.53495	1.83898
scaffold612	13165	-nan	-nan
scaffold612	13248	1.44216	1.84615
scaffold612	13259	-nan	-nan
scaffold612	13274	-nan	-nan
scaffold612	13301	1.59708	5.32967
scaffold612	13450	0.678571	0.538462
scaffold612	13515	0.583333	0.361111
scaffold612	13533	-nan	-nan
scaffold612	13559	-nan	-nan
scaffold612	13732	1.55879	-nan
scaffold612	13898	-nan	-nan
scaffold612	13960	-nan	-nan
scaffold612	13964	1.33075	-nan
scaffold612	13982	1.14939	-nan
scaffold612	14018	0.692308	0.663317
scaffold612	14025	0.583333	0.916667
scaffold612	14151	0.798759	0.61039
scaffold612	14243	-nan	-nan
scaffold612	14245	0.853448	1.375
scaffold612	14264	0.925886	1.82828
scaffold612	14265	0.444444	0.658228
scaffold612	14266	0.444444	0.619048
scaffold612	14308	0.4375	0.671642
scaffold612	14311	0.803922	0.717201
scaffold612	14346	0.935839	0.480226
scaffold612	14351	1.14286	1.28395
scaffold612	14399	-nan	-nan
scaffold612	14624	-nan	-nan
scaffold612	14718	1.56	1.43382
scaffold612	14728	1.25259	0.615385
scaffold612	14729	1.16729	-nan
scaffold612	14730	1.17572	-nan
scaffold612	14732	1.20572	1.96795
scaffold612	14733	1.65822	2.05303
scaffold612	14735	1.11879	-nan
scaffold612	14738	1.12331	1.28022
scaffold612	14741	0.710526	0.7875
scaffold612	14784	1.16667	1.30935
scaffold612	14840	0.971429	0.962264
scaffold612	14871	0.717949	0.8
scaffold612	14889	1.06289	0.65
scaffold612	14891	1.03125	0.768293
scaffold612	14891	1.20471	0.671233
scaffold612	14901	1.74773	1.58095
scaffold612	14914	-nan	-nan
scaffold612	14939	1.71429	1.36245
scaffold612	14942	1.24939	-nan
scaffold612	14951	0.87027	0.850829
scaffold612	15020	-nan	-nan
scaffold612	15025	1.15825	0.850746
scaffold612	15108	0.835227	0.972222
scaffold612	15109	1.01954	1.28009
scaffold612	15110	0.939737	1.45833
scaffold612	15126	0.870542	-nan
scaffold612	15281	0.636516	0.594286
scaffold612	15317	0.702703	0.655462
scaffold612	15355	0.989011	1.97802
scaffold612	15356	0.976263	2.35165
scaffold612	15423	0.967033	1.11392
scaffold612	15454	0.6875	0.610738
scaffold612	15463	-nan	-nan
scaffold612	15487	1.36927	1.4
scaffold612	15488	-nan	-nan
scaffold612	15498	1.06744	1.20438
scaffold612	15523	-nan	-nan
scaffold612	15524	1.63281	1.46154
scaffold612	15529	0.74537	0.887681
scaffold612	15559	1.02514	0.912281
scaffold612	15581	-nan	-nan
scaffold612	15601	1.36111	1.33636
scaffold612	15630	-nan	-nan
scaffold612	15644	-nan	-nan
scaffold612	15649	-nan	-nan
scaffold612	15713	1.60714	1.03019
scaffold612	15761	-nan	-nan
scaffold612	15767	1.15	1.46809
scaffold612	15791	1.24684	1.70629
scaffold612	15810	-nan	-nan
scaffold612	15820	-nan	-nan
scaffold612	15829	1.54894	0.978495
scaffold612	15966	2.1875	1.12624
scaffold612	15972	1.19717	2.55195
scaffold612	15995	-nan	-nan
scaffold612	16053	-nan	-nan
scaffold612	16054	1.56177	1.77473
scaffold612	16092	0.811292	0.6875
scaffold612	16141	0.511364	0.670732
scaffold612	16177	1.26522	1.16667
scaffold612	16188	1.38911	3.05128
scaffold612	16239	1.30938	0.768
scaffold612	16245	-nan	-nan
scaffold612	16252	1.72857	1.30952
scaffold612	16281	1.32809	3.26374
scaffold612	16411	2.32143	3.54545
scaffold612	16432	3.32773	2.80851
scaffold612	16476	1.65	2.79231
scaffold612	16505	1.02564	1.12432
scaffold612	16523	0.99711	1.13964
scaffold612	16735	1.30435	1.08197
scaffold612	16748	0.666667	1.10976
scaffold612	16836	1.09667	1.69136
scaffold612	16864	1.48464	1.45082
scaffold612	16882	1.00895	-nan
scaffold612	17005	0.75	0.694737
scaffold612	17089	-nan	-nan
scaffold612	17093	1.2	0.875
scaffold612	17143	0.640845	0.538462
scaffold612	17167	1.21739	1.78862
scaffold612	17176	1.1087	1.7
scaffold612	17204	0.863551	1.29412
scaffold612	17232	1.41386	1.84211
scaffold612	17288	1.02608	1.26446
scaffold612	17337	1.5	1.625
scaffold612	17339	-nan	-nan
scaffold612	17435	0.876999	1.26901
scaffold612	17439	1.4132	1.44595
scaffold612	17593	-nan	-nan
scaffold612	17773	1.11628	0.967033
scaffold612	17774	-nan	-nan
scaffold612	17791	0.8	1.47368
scaffold612	17798	-nan	-nan
scaffold612	17848	-nan	-nan
scaffold612	17942	1.05443	0.648958
scaffold612	17972	0.95293	-nan
scaffold612	18017	0.935389	0.963303
scaffold612	18054	0.608108	0.664234
scaffold612	18086	1.05517	0.823529
scaffold612	18137	0.812749	0.814815
scaffold612	18152	1.00625	1.03704
scaffold612	18157	0.809969	0.8
scaffold612	18221	1.27277	1.43333
scaffold612	18342	-nan	-nan
scaffold612	18353	1.11563	0.938144
scaffold612	18357	0.833333	0.572917
scaffold612	18364	0.846095	0.580745
scaffold612	18407	1.13502	0.790598
scaffold612	18458	1.19318	1.10303
scaffold612	18501	0.754717	0.658228
scaffold612	18560	0.748115	0.66242
scaffold612	18579	1.24763	1.71717
scaffold612	18611	0.853311	0.6
scaffold612	18684	1.02955	0.311355
scaffold612	18731	1.16903	1.13636
scaffold612	18733	0.969168	0.798701
scaffold612	18752	0.8	0.727273
scaffold612	18754	0.608108	0.575949
scaffold612	18782	1.18684	-nan
scaffold612	18783	1.03125	1.19214
scaffold612	18789	0.6875	0.607735
scaffold612	18818	1.23529	1.58108
scaffold612	18856	1.73622	4.65957
scaffold612	18857	1.22442	1.01299
scaffold612	18911	-nan	-nan
scaffold612	18993	1.125	1.15271
scaffold612	19042	1.10303	1.00552
scaffold612	19154	1.27801	0.701087
scaffold612	19156	-nan	-nan
scaffold612	19158	-nan	-nan
scaffold612	19186	1.30303	0.942231
scaffold612	19201	1.2025	0.837449
scaffold612	19207	0.75	1.35821
scaffold612	19208	-nan	-nan
scaffold612	19280	0.928571	1.31518
scaffold612	19299	2.31	3.41379
scaffold612	19304	2.90378	3.33101
scaffold612	19318	0.746753	3.55212
scaffold612	19343	1.02126	1.04469
scaffold612	19352	1.13371	0.439972
scaffold612	19412	1.56555	1.07442
scaffold612	19424	1.98333	2
scaffold612	19609	-nan	-nan
scaffold612	19627	-nan	1.35907
scaffold612	19642	2.14286	3.91176
scaffold612	19645	1.87952	3.2
scaffold612	19665	2.78571	7.82847
scaffold612	19720	-nan	-nan
scaffold612	19863	1.48256	3.26923
scaffold612	19951	1.80833	4.5
scaffold612	20020	1.37207	0.986014
scaffold612	20172	3.66667	6.17347
scaffold612	20221	1.47301	3.85714
scaffold612	20312	3.76957	4.47606
scaffold612	20318	3.53906	4.74571
scaffold612	20337	2.05615	1.72308
scaffold612	20448	1.50675	2.35354
scaffold612	20478	-nan	-nan
scaffold612	20509	1.38462	2.09865
scaffold612	20559	0.928218	1.39594
scaffold612	20585	1.63177	2.00362
scaffold612	20600	1.22764	1.82447
scaffold612	20606	1.74331	2
scaffold612	20613	1.29067	1.49199
scaffold612	20671	0.942857	0.792
scaffold612	20873	0.833333	0.822785
scaffold612	20932	0.666667	1.01111
scaffold612	20947	1.08197	0.928571
scaffold612	20971	0.796456	0.517857
scaffold612	20979	0.782723	0.836257
scaffold612	21002	0.833333	0.760234
scaffold612	21119	1.22807	1.67914
scaffold612	21121	0.655738	0.688742
scaffold612	21127	-nan	-nan
scaffold612	21128	1.2	0.883495
scaffold612	21129	1.23276	0.986207
scaffold612	21131	0.931023	0.920792
scaffold612	21132	1.13445	1.04247
scaffold612	21137	2.07912	2.39716
scaffold612	21138	1.38667	1.43448
scaffold612	21139	1.06831	0.748428
scaffold612	21140	0.899621	0.935252
scaffold612	21141	0.641892	0.575949
scaffold612	21142	0.929577	1.00645
scaffold612	21178	0.6	0.911392
scaffold612	21259	0.748971	1.06796
scaffold612	21261	0.930682	0.704348
scaffold612	21341	0.814318	0.727273
scaffold612	21361	0.833333	0.753425
scaffold612	21362	1.19167	0.888199
scaffold612	21404	1.1139	1.4
scaffold612	21411	1.0866	1.32108
scaffold612	21412	1.02198	1.24
scaffold612	21419	1.18652	0.955224
scaffold612	21420	0.896212	1.0438
scaffold612	21422	0.78642	0.669399
scaffold612	21432	1.31429	1.11532
scaffold612	21436	1.10764	0.685811
scaffold612	21439	1.1971	1.58036
scaffold612	21442	0.670498	0.474806
scaffold612	21444	1.04348	1.33333
scaffold612	21446	0.742169	0.692308
scaffold612	21447	0.666318	0.960784
scaffold612	21448	1.10961	1.25316
scaffold612	21452	0.955882	0.753425
scaffold612	21460	-nan	-nan
scaffold612	21463	1.114	0.915584
scaffold612	21467	1.01762	1.02326
scaffold612	21473	1.05882	1.05405
scaffold612	21475	1.25641	1.16667
scaffold612	21489	1.6875	1.37879
scaffold612	21490	1.22581	1.13684
scaffold612	21495	0.888889	0.77193
scaffold612	21495	0.943709	0.846154
scaffold612	21498	0.836782	0.702703
scaffold612	21510	1.1	1.02143
scaffold612	21512	1.24658	1.43617
scaffold612	21519	0.717949	0.759124
scaffold612	21521	0.636364	0.575949
scaffold612	21522	1.52778	1.40127
scaffold612	21566	1.2	1.13043
scaffold612	21569	1.41136	1.62295
scaffold612	21582	1.28993	1.55906
scaffold612	21634	0.895349	0.711864
scaffold612	21644	-nan	-nan
scaffold612	21746	1.16883	1.35149
scaffold612	21754	1.7193	2.02222
scaffold612	21824	1.03663	0.578431
scaffold612	21862	-nan	-nan
scaffold612	21892	1.12648	1.03125
scaffold612	21924	0.818182	0.647059
scaffold612	21932	0.69	0.552
scaffold612	21933	0.85446	0.985075
scaffold612	21938	0.862069	0.77381
scaffold612	21940	1.26045	1.35256
scaffold612	21943	0.751734	0.4675
scaffold612	21946	0.606061	0.604651
scaffold612	21959	-nan	-nan
scaffold612	21988	-nan	0.875
scaffold612	22036	0.545045	0.724551
scaffold612	22083	1.21824	1.62589
scaffold612	22133	1.0462	1.01567
scaffold612	22139	0.75	0.863636
scaffold612	22220	0.724706	0.764706
scaffold612	22276	1.57705	2.80714
scaffold612	22284	0.666667	1.11656
scaffold612	22332	-nan	-nan
scaffold612	22425	-nan	-nan
scaffold612	22467	1.48392	1.74142
scaffold612	22526	1.57508	1.4966
scaffold612	22544	-nan	-nan
scaffold612	22555	-nan	-nan
scaffold612	22557	-nan	-nan
scaffold612	22670	1.01266	1.21283
scaffold612	22688	0.56964	0.547368
scaffold612	22743	1.08661	0.772277
scaffold612	22762	0.775862	0.9
scaffold612	22799	1.49521	1.55769
scaffold612	22851	3.31915	8.66667
scaffold612	22890	-nan	-nan
scaffold612	22904	1.5474	1.41322
scaffold612	22911	1.64507	1.45068
scaffold612	23017	-nan	-nan
scaffold612	23029	1.2381	2.47619
scaffold612	23050	0.650206	1.95062
scaffold612	23062	-nan	-nan
scaffold612	23069	2.42941	7.96319
scaffold612	23086	2.55885	3.98413
scaffold612	23091	0.588235	0.957055
scaffold612	23116	0.9	1.09346
scaffold612	23319	-nan	-nan
scaffold612	23341	-nan	-nan
scaffold612	23391	1.47758	1.62846
scaffold612	23412	1.31915	2.38462
scaffold612	23543	1.67005	3.55024
scaffold612	23602	-nan	-nan
