scaffold612	2088	1	1
scaffold612	2095	-nan	-nan
scaffold612	2274	-nan	-nan
scaffold612	2387	0.625	1.03125
scaffold612	2390	1.17692	1.38889
scaffold612	2434	0.869585	1.03981
scaffold612	2450	0.86582	1
scaffold612	2490	0.908019	0.973451
scaffold612	2498	0.881844	0.857143
scaffold612	2559	1.32383	1.45977
scaffold612	2669	1.08434	1.05202
scaffold612	2676	0.681818	0.538462
scaffold612	2677	-nan	-nan
scaffold612	2697	0.897214	0.92
scaffold612	2708	0.388889	0.870813
scaffold612	2712	1.14815	2.10897
scaffold612	2719	1.22009	1.90054
scaffold612	2729	1.04165	1.04132
scaffold612	2738	1.20283	2.24528
scaffold612	2756	0.5	0.679104
scaffold612	2781	1.21322	1.81586
scaffold612	2787	0.937576	1.53279
scaffold612	2796	1.07892	1.98538
scaffold612	2806	1.00221	1.1345
scaffold612	2814	0.980603	0.926471
scaffold612	2815	0.99093	1.05556
scaffold612	2826	0.839646	0.773684
scaffold612	2829	1.51519	2.35714
scaffold612	2954	0.717949	0.722222
scaffold612	2960	0.666667	0.866667
scaffold612	2961	1.11411	0.887097
scaffold612	2969	1.45923	1.65079
scaffold612	2973	-nan	-nan
scaffold612	2975	0.923077	0.942598
scaffold612	2985	1.89689	1.25714
scaffold612	2989	-nan	-nan
scaffold612	2992	-nan	-nan
scaffold612	2993	1.22549	1.73797
scaffold612	3000	-nan	-nan
scaffold612	3003	-nan	-nan
scaffold612	3019	1.45313	0.745989
scaffold612	3048	-nan	-nan
scaffold612	3070	-nan	-nan
scaffold612	3078	-nan	-nan
scaffold612	3080	0.974684	0.857143
scaffold612	3090	0.444444	1.27536
scaffold612	3094	1.3125	3.08475
scaffold612	3105	0.99	1.00833
scaffold612	3165	0.469565	0.831933
scaffold612	3169	0.669589	0.817276
scaffold612	3170	0.858533	0.968944
scaffold612	3176	0.809794	0.508772
scaffold612	3180	0.978495	2.16667
scaffold612	3215	-nan	-nan
scaffold612	3277	0.807047	0.991453
scaffold612	3280	-nan	-nan
scaffold612	3296	0.666667	0.730924
scaffold612	3299	-nan	-nan
scaffold612	3300	1.33333	1.29078
scaffold612	3300	0.906524	0.579937
scaffold612	3305	1.31884	1.84699
scaffold612	3306	2	4.21296
scaffold612	3344	1.1358	1.65
scaffold612	3354	0.946216	-nan
scaffold612	3362	-nan	-nan
scaffold612	3378	0.843752	1.07359
scaffold612	3379	0.745161	1.16667
scaffold612	3390	0.901734	1.40541
scaffold612	3394	1.1234	0.907216
scaffold612	3395	0.701754	0.701754
scaffold612	3402	1.0482	2.59091
scaffold612	3414	0.972222	1.11675
scaffold612	3418	0.833333	1.2381
scaffold612	3421	1.09804	0.8125
scaffold612	3422	0.75	1.18696
scaffold612	3423	0.759108	0.684932
scaffold612	3425	1.08889	1.07692
scaffold612	3429	1.37615	1.18182
scaffold612	3448	-nan	-nan
scaffold612	3453	0.822395	1.13426
scaffold612	3456	0.765	1.3125
scaffold612	3464	0.93188	1.08485
scaffold612	3467	0.778736	2.44643
scaffold612	3484	0.797688	0.461538
scaffold612	3487	-nan	-nan
scaffold612	3489	1.35031	0.927711
scaffold612	3493	-nan	-nan
scaffold612	3494	0.775862	0.585799
scaffold612	3522	-nan	0.547368
scaffold612	3523	-nan	0.776119
scaffold612	3528	0.544355	0.510309
scaffold612	3561	0.6875	0.610738
scaffold612	3576	0.70082	0.658537
scaffold612	3578	0.907236	0.358242
scaffold612	3616	1.02564	1.20548
scaffold612	3644	-nan	-nan
scaffold612	3658	0.865169	0.810526
scaffold612	3659	1.05	1.11885
scaffold612	3694	-nan	-nan
scaffold612	3700	1.07692	0.730924
scaffold612	3703	-nan	-nan
scaffold612	3709	-nan	-nan
scaffold612	3740	-nan	-nan
scaffold612	3853	1.49278	0.933333
scaffold612	3871	-nan	-nan
scaffold612	3908	0.5	0.5
scaffold612	3910	0.666667	0.666667
scaffold612	3926	-nan	-nan
scaffold612	3932	-nan	-nan
scaffold612	3938	-nan	-nan
scaffold612	3943	-nan	-nan
scaffold612	4047	0.99661	1.5931
scaffold612	4069	1.19475	0.748184
scaffold612	4075	1.12108	0.557143
scaffold612	4084	1.15931	0.648241
scaffold612	4088	1.31228	0.73913
scaffold612	4141	1.78377	1.18493
scaffold612	4143	1.59016	1.03636
scaffold612	4148	2.16346	3.83427
scaffold612	4181	1.14103	1.14839
scaffold612	4182	1.77474	1.05952
scaffold612	4196	1.51454	0.905028
scaffold612	4209	1.14458	1.1875
scaffold612	4210	0.910518	0.994286
scaffold612	4264	-nan	0.679104
scaffold612	4279	0.444444	0.565217
scaffold612	4285	0.311111	0.429967
scaffold612	4330	0.75	0.991525
scaffold612	4332	0.972222	0.733871
scaffold612	4336	-nan	0.495238
scaffold612	4396	-nan	-nan
scaffold612	4410	0.5	0.5
scaffold612	4420	-nan	-nan
scaffold612	4475	0.502781	0.394422
scaffold612	4491	-nan	-nan
scaffold612	4505	1.29946	-nan
scaffold612	4511	0.889222	0.825
scaffold612	4515	1.07096	-nan
scaffold612	4551	1.2931	0.948276
scaffold612	4577	-nan	-nan
scaffold612	4594	0.754717	0.55914
scaffold612	4611	1.44048	1.31522
scaffold612	4614	1.15789	1.26829
scaffold612	4621	0.888889	0.742616
scaffold612	4670	-nan	-nan
scaffold612	4673	-nan	-nan
scaffold612	4711	-nan	-nan
scaffold612	4728	-nan	-nan
scaffold612	4784	-nan	-nan
scaffold612	4785	-nan	-nan
scaffold612	4787	-nan	-nan
scaffold612	4909	1.22951	1.37072
scaffold612	4910	1.12033	1.33784
scaffold612	4917	1.1215	0.952381
scaffold612	4929	1.02742	1.17259
scaffold612	4930	1.15776	1.53631
scaffold612	4938	0.5	0.640845
scaffold612	4943	1.27016	3.13793
scaffold612	4956	1.04752	1.48387
scaffold612	4975	1.1153	1.47934
scaffold612	4982	0.636364	0.610738
scaffold612	4992	-nan	-nan
scaffold612	5024	1.25	1.08333
scaffold612	5039	0.666667	0.887805
scaffold612	5069	0.526882	0.604651
scaffold612	5073	0.729167	0.686016
scaffold612	5081	-nan	-nan
scaffold612	5100	-nan	-nan
scaffold612	5101	-nan	-nan
scaffold612	5102	-nan	-nan
scaffold612	5103	-nan	-nan
scaffold612	5108	-nan	-nan
scaffold612	5118	-nan	-nan
scaffold612	5119	-nan	-nan
scaffold612	5184	1.43617	2.15526
scaffold612	5209	0.939441	0.75625
scaffold612	5230	0.769231	3.05882
scaffold612	5231	0.75	2.49822
scaffold612	5232	0.409091	1.06452
scaffold612	5246	-nan	-nan
scaffold612	5254	1.28947	0.729167
scaffold612	5259	0.855261	-nan
scaffold612	5284	0.925623	-nan
scaffold612	5284	1.05145	1.06158
scaffold612	5294	0.738636	1.64063
scaffold612	5295	0.722999	1.41061
scaffold612	5296	0.820399	0.560606
scaffold612	5302	0.784848	2.75
scaffold612	5303	0.5	2.03125
scaffold612	5304	0.592593	1.7479
scaffold612	5305	0.955102	2.07246
scaffold612	5347	-nan	2.92135
scaffold612	5354	0.666667	1.01676
scaffold612	5361	-nan	-nan
scaffold612	5384	-nan	-nan
